,,,,,,,A) 누각 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,"Q, E",,,"B) 청록 요원 / 파티 원충 서포터
 바람 원소 온필드 피증 서포터 *(마도)
 오프필드 딜러","A,B) 청록 4세트 [B) 세팅 기준]",,,,,,,,,,종말 탄식의 노래 (한정 무기) *(B) 서포터 세팅),60/120,공:1700,200,"여명이 트는 역사 (벤티 전무) 
 권장 스탯은 A) 세팅 기준
 B) 세팅은 기타 무기 칸에 기재",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,페보니우스 활 *(B) 서포터 세팅),,공:1500,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"바르카
#마도",90렙/9렙,"E, ( Q )",,,온필드 딜러,마도 4세트 [세팅 기준],,,,공%,"공%
 불원피",치확 / 치피,치확 / 치피 / 공%,,,늑대의 무용담 (바르카 전무),80/180,공:2400,-,파티에 마도 캐릭터 2명 이상 추천,바르카.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,이무기 검 (기행 무기),80/170,공:2200,,"파티 구성 시 바람 2명 + 불/물/번개/얼음 2명
 캐릭터로 구성 권장",
,,,,,,,시메 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,파도 그림자 대검 (단조 무기) *(힐러 권장),80/110,공:2600,,전투 중 기준 공 2500 이상 권장,
,,,,,,,,,,,,,,,,,,,,,,
,"유메미즈키 
미즈키",80렙/9렙,"E, ( Q )",,,"온필드 딜러
 파티 별 확산 반응 피증 서포터
  단일 힐러",증표 4세트 [세팅 기준],,,,원마,원마,"치확 / 치피
 원마",치확 / 치피 / 원마,,,나른한 새해 (유메미즈키 미즈키 전무),60/120,원마:700,-,,미즈키.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,도금 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,서릿빛 새벽 (한정 무기),84/120,원마:500,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,원마 80pt 2세트 중 택 2/2세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,음유시인의 악장,,,,,
,,,,,,,청록 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"차스카
#밤혼",90렙/9렙,"E, Q",,,온필드 딜러,흑요석 4세트,,,,공%,공%,치확 / 치피,치확 / 치피 / 공% / 원마 / 원충,,,붉은 깃 별독수리 (차스카 전무),60/220,공:2200,-,파티 구성 시 바람/풀/바위 캐릭터 구성 비권장,차스카.png
,,,,,,,,,,,,,,,,,꽃장식 깃 (한정 무기),60/150,공:2400,,,
,,,,,,,,,,,,,,,,,사슬 파괴자 (단조 무기),,,,,
,한운,90렙/9렙,Q,,,"낙공 전용 서포터
 (청록 요원)
 파티 힐러",청록 4세트,,,,"원충
 공%",공%,공%,공% / 원충 / 치확 *(페보),,,학의 여음 (한운 전무),-,공:3100,200,,한운.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,지난날 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,페보니우스 비전,40/-,공:2700,,,
,,,,,,,공 18% 2세트 중 택 2/2세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,방랑자,90렙/9렙,"평, E, Q",,,온필드 딜러,누각 4세트 [세팅 기준],,,,공%,"바람 원소 피해
 공%",치확 / 치피,치확 / 치피 / 공% / 원충,,,툴레이툴라의 기억 (방랑자 전무),80/160,공:1900,120,"상황에 따라
 특성으로 치확 +20을 고려하여 치확 세팅",방랑자.png
,,,,,,,시메 4세트,,,,,,,,,,음유시인의 악장,80/170,공:1700,,,
,"카에데하라 
카즈하",90렙/9렙,"( Q, E, 평 )",,,"파티 피증 서포터
 청록 요원",청록 4세트,,,,"원마
 원충",원마,원마,원마 / 원충,,,오래된 자유의 서약 (카에데하라 카즈하 전무),-,원마:900,160,,카즈하.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,크시포스의 달빛 (한정 무기),,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,강철 벌침 (단조 무기),,,,,
,,,,,,,,,,,,,,,,,,,,,,
,소,90렙/9렙,"평, Q, E",,,온필드 딜러,맹세 4세트 [세팅 기준],,,,공%,바람원피,치확 / 치피,치확 / 치피 / 공% / 원충,,,화박연,80/160,공:2000,130,"파티에 한운 편성 시 치확 +4~10을 고려하여 
 치확 세팅",소.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,진사 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,결투의 창 (기행 무기),80/190,공:1600,,,
,,,,,,,그림자 4세트 *(푸리나 필수),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,진,80렙/8렙,"Q, ( E )",,,"파티 힐러
 청록 요원
 파티 공속 / 이속 증가 서포터 *(2돌 이후)
 적 바람 원소 내깍 서포터 *(4돌 이후)",청록 4세트,,,,"원충
 공%",공%,"치유
 공%
 치확 *(페보)",원충 / 공% / 치확 *(페보),,,페보니우스 검,40/-,공:1700,220,,진.png
,,,,,,,왕실 4세트,,,,,,,,,,,,,,,
,"프루네
 #마도",80렙/8렙,"( Q, E )",,,"파티 피증 서포터
 청록 요원
 온필드 공증 서포터 *(6돌)",청록 4세트 [세팅 기준],,,,"공%
 원충",공%,공%,원충 / 공% / 공,,,천공의 두루마리,-,공:3200,160,"불 공명 O + 공 버프 기준 공 4000 목표
 (다른 스탯에 비례하는 공 버프는 적용 X)",프루네.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,은총 4세트,,,,,,,,,,맹세의 눈동자 (이벤트 무기),,공:2800,120,"원충 명함 기준 210 / 
 1돌 이후 6돌 이전 180 이상 권장",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,왕실 4세트,,,,,,,,,,순수한 달빛 물결 (단조 무기),,,160,파티에 마도 캐릭터 2명 이상 추천,
,,,,,,,,,,,,,,,,,,,,,,
,"야호다
#달빛 징조",80렙/8렙,"Q, ( E )",,,"2인 힐러
 청록 요원
 파티 달빛 징조 캐릭터
 치확/치피 증가 서포터 *(6돌)",청록 4세트 [세팅 기준],,,,"원충
 공%",공%,"치유
 공%
 치확 *(페보)",원충 / 공% / 치확 *(페보),,,페보니우스 활,40/-,공:1700,170,4돌 이전 원충:190,야호다.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,밤노래 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"이파
#밤혼",90렙/9렙,"E, Q",,,"A) 온필드 딜러 *(6돌)
 파티 힐러",A) 흑요석 4세트,,,,A) 공%,A) 바람원피,A) 치확 / 치피,A) 치확 / 치피 / 공% / 원충 / 원마,,,음유시인의 악장 *(A) 온필드 딜러 세팅),60/170,공:1400,130,명함 원충:150,이파.png
,,,,,,,,,,,,,,,,,,,,,,
,,80렙/8렙,,,,"B) 발사대 / 청록 요원
 확산 / 감전 반응 피증 서포터
 파티 힐러",B) 청록 4세트,,,,B) 원마,B) 원마,B) 원마,B) 원마 / 원충,,,황금 호박 프로토타입 (단조 무기) *(B) 발사대 세팅),-,원마:700,,,
,,,,,,,,,,,,,,,,,,,,,,
,남연,80렙/8렙,"E, ( Q )",,,"보호막 서포터
 청록 요원",청록 4세트,,,,"공%
 원충",공%,공%,공% / 원마 / 원충,,,황금 호박 프로토타입 (단조 무기),-,공:2400,-,"원소 폭발 사용 시
 원충 요구치 200 이상 필요",남연.png
,,,,,,,,,,,,,,,,,,,,,,
,,90렙/9렙,"E, Q, 평",,,"A) 발사대 / 청록 요원
 보호막 서포터",,,,,A) 공%,"A) 공%
 바람원피",A) 치확/치피,A) 치확 / 치피 / 공% / 원마 / 원충,,,맹세의 눈동자 (이벤트 무기),-,공:2800,,,
,,,,,,,,,,,,,,,,,,A) 60/120,A) 공:2400,,,
,리넷,80렙/8렙,"Q, E",,,"청록 요원
 오프필드 딜러",청록 4세트,,,,"원충
 공%",바람원피,치확 / 치피,치확 / 치피 / 공% / 원충,,,제례검,60/120,공:1400,190,4돌 이전 원충:220,리넷.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,늑대 송곳니 (기행 무기),70/150,공:1100,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,해연의 피날레 (단조 무기),60/120,공:1400,,,
,,,,,,,,,,,,,,,,,,,,,,
,파루잔,80렙/9렙,Q,,,"바람 원소 전용 서포터
 (청록 요원)",절연 2세트 + 밤노래 2세트 [세팅 기준],,,,"원충
 공%",바람원피,치확 / 치피,원충 / 치확 / 치피 / 공%,,,페보니우스 활,60/-,-,250,6돌 이전 원충:280,파루잔.png
,,,,,,,절연 4세트,,,,,,,,,,,,,,,
,,,,,,,천암 4세트 *(6돌),,,,,,,,,,,,,,,
,,,,,,,청록 4세트,,,,,,,,,,,,,,,
,"시카노인 
헤이조",90렙/9렙,"E, Q, 평",,,"발사대
 청록 요원",청록 4세트,,,,공%,바람원피,치확 / 치피,치확 / 치피 / 공% / 원마,,,음유시인의 악장,70/150,공:1500,110,4돌 이전 원충:130,헤이조.png
,,,,,,,,,,,,,,,,,,,,,,
,사유,80렙/8렙,Q,,,"청록 요원
 파티 + 단일 힐러",청록 4세트,,,,"가) 원충
 공%",가) 공%,"가) 치유
 공%",가) 원충 / 공% / 치확 *(페보) / 원마,,,페보니우스 대검,40/-,가) 공:1500,250,6돌 이후 나) 성유물 세팅 추천,사유.png
,,,,,,,왕실 4세트,,,,"나) 원충
 원마",나) 원마,"나) 치유
 원마",나) 원마 / 원충 / 공%,,,,,나) 원마:600,,,
,"설탕
#마도",80렙,X,,,"청록 요원
 파티 원마 증가 서포터",청록 4세트,,,,"원마
 원충",원마,원마,원마 / 원충,,,방랑하는 저녁별 (한정 무기),-,원마:800,-,"원소 폭발 사용 시
 원충 요구치 170 이상 필요",설탕.png
,,,,,,,,,,,,,,,,,제례의 악장,,,,,
,,,,,,,,,,,,,,,,,드래곤 슬레이어 영웅담,,원마:600,,,
,"바람 원소 
여행자",80렙,X,,,청록 요원,청록 4세트,,,,"공%
 원충",바람원피,치확 / 치피,치확 / 치피 / 공% / 원충,,,별빛검 (여행자 전무),80/220,공:2000,-,육성 추천 X,바람행자.png
,,,,,,,,,,,,,,,,,페보니우스 검,70/140,공:1600,-,,
,라이덴 쇼군,90렙/9렙,"Q, E",,,"온필드 딜러
 파티 원폭 피증 서포터
 원충 서포터",절연 4세트 [세팅 기준],,,,"원충
 공%","번원피
 공%",치확 / 치피,치확 / 치피 / 원충 / 공%,,,예초의 번개 (라이덴 쇼군 전무),60/120,공:1900,280,라이덴이 필드에 없는 상태 기준,라이덴.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,신성한 제사의 지팡이 (한정 무기),60/130,공:1500,220,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,「어획」 (낚시 무기),60/120,공:1300,250,,
,,,,,,,,,,,,,,,,,,,,,,
,"플린스
#달빛 징조
#달 감전 전환",90렙/9렙,"Q, ( E )",,,온필드 딜러,경계 4세트,,,,공%,공%,치확 / 치피,치확 / 치피 / 원충 / 공% / 원마,,,피로 물든 성 (플린스 전무),70/180,공:2500,115,"명함 기준 
 파티에 번개 캐릭터 
 2명 이상 추천",플린스.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,결투의 창 (기행 무기),70/200,공:2000,140,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,채굴의 삽 (단조 무기),70/140,공:2500,,,
,,,,,,,,,,,,,,,,,,,,,,
,"이네파
#달빛 징조
#달 감전 전환",90렙/9렙,"Q, E",,,"오프필드 딜러
 달감전 서포터
 보호막 서포터",여명 4세트 [세팅 기준],,,,"공%
 원충",공%,치확 / 치피,치확 / 치피 / 원충 / 공% / 원마,,,파멸의 빛고리 (이네파 전무),80/180,공:2000,160,,이네파.png
,,,,,,,밤노래 4세트,,,,,,,,,,협만의 노래 (기행 무기),70/160,,,,
,,,,,,,천암 4세트,,,,,,,,,,키타인 십자창 (단조 무기),60/140,,,,
,"바레사
#밤혼",90렙/9렙,"평, Q, E",,,온필드 딜러,1) 맹세 4세트,,,,공%,"번원피
 공%",치확 / 치피,치확 / 치피 / 원충 / 공%,,,빛나는 마음 (바레사 전무),1) 80/160,공:2300,130,파티에 번개 캐릭터 2명 이상 추천,바레사.png
,,,,,,,,,,,,,,,,,,2) 60/200,,,,
,,,,,,,2) 흑요석 4세트,,,,,,,,,,음유시인의 악장,1) 80/170,공:1700,,"파티에 한운 편성 시 치확 +4~10을 고려하여 
 치확 세팅",
,,,,,,,,,,,,,,,,,,2) 60/210,,,,
,클로린드,90렙/9렙,"E, Q",,,온필드 딜러,공상 4세트 [세팅 기준],,,,공%,"번원피
 공%",치확 / 치피,치확 / 치피 / 공% / 원마 / 원충,,,사면 (클로린드 전무),80/180,공:2100,120,"특성으로 전투 중 치확 +20을 고려해 
 치확이 100이 넘지 않도록 주의",클로린드.png
,,,,,,,번분 4세트,,,,,,,,,,칠흑검 (기행 무기),80/170,공:1800,,,
,,,,,,,검투사 4세트 [세팅 기준],,,,,,,,,,해연의 피날레 (단조 무기),80/140,공:2200,,,
,사이노,90렙/9렙,"Q, E",,,온필드 딜러,산산 4세트 [세팅 기준],,,,원마,원마,치확 / 치피,치확 / 치피 / 원충 / 원마 / 공%,,,적색 사막의 지팡이 (사이노 전무),84/190,원마:400,140,파티에 번개 캐릭터 2명 이상 추천,사이노.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,도금 4세트,,,,,,,,,,협만의 노래 (기행 무기),84/160,,,,
,,,,,,,,,,,,,,,,,,,,,"파티에 번개 캐릭터 3명 이상인 경우
 원충:120",
,,,,,,,번분 4세트,,,,,,,,,,수호의 노래 (단조 무기),84/110,원마:500,,,
,,,,,,,,,,,,,,,,,,,,,,
,야에 미코,90렙/9렙,"E, ( Q )",,,오프필드 딜러,산산 4세트 [세팅 기준],,,,"공%
 원마","공%
 원마",치확 / 치피,치확 / 치피 / 공% / 원마 / 원충,,,카구라의 진의 (야에 미코 전무),84/170,공:2400,-,"파티에 얼음 캐릭터가 3명인 경우
 스탯에서 치확:-15/치피:+30으로 계산",미코.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,용광로 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,충성의 메아리 (단조 무기),84/110,공:2600,,"성유물 시계 / 성배 중 원마 주옵 선택 시 
 한 부위만 선택",
,,,,,,,도금 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,각청,90렙/9렙,"평, Q, E",,,온필드 딜러,번분 4세트 [세팅 기준],,,,"공%
 원마",번원피,치확 / 치피,치확 / 치피 / 공% / 원마 / 원충,,,늑대 송곳니 (기행 무기),85/160,공:1600,-,"특성으로 전투 중 치확 +15를 고려해 
 치확 100이 넘지 않도록 주의",각청.png
,,,,,,,도금 4세트,,,,,,,,,,용의 포효,70/140,공:2000,,,
,알료샤,80렙/9렙,"E, Q",,,"별 초전도 서포터
 단일 or 2인*(4돌 이후) 힐러",왕실 4세트 [세팅 기준],,,,"공%
 원충",공%,"치확 *(페보)
 공%",원충 / 공%,,,페보니우스 장창,40/-,공:2200,140,"파티에 번개 캐릭터 2명 이상 추천
 파티에 번개 캐릭터 단독인 경우 원충:160",알료샤.png
,,,,,,,용광로 4세트,,,,,,,,,,,,,,"명함 원충
 파티에 번개 캐릭터 2명 이상:180
 파티에 번개 캐릭터 단독:210",
,"얀사
#밤혼",90렙/9렙,"Q, ( E )",,,"온필드 공증 서포터
 잿더미 요원
 온필드 피증 서포터 *(6돌)",잿더미 4세트 [세팅 기준],,,,"공%
 원충%",공%,공%,공% / 원충 / 공 / 치확 *(페보),,,페보니우스 장창,40/-,공:2836,160,명함 원충:200,얀사.png
,,,,,,,왕실 4세트,,,,,,,,,,,,,,"왕실+번개 캐릭터 2명 이상인 경우
 원충: 명함 - 210 / 1돌 - 180",
,"올로룬
#밤혼",80렙/8렙,"Q, ( E )",,,"잿더미 요원
 오프필드 딜러",잿더미 4세트,,,,"가) 공%
 원충","가) 번원피
 공%",가) 치확 / 치피,가) 치확 / 치피 / 공% / 원마 / 원충,,,페보니우스 활,가) 60/120,가) 공:1700,160,4돌 이전 원충:200,올로룬.png
,,,,,,,,,,,"나) 원마
 원충",나) 원마,"나) 원마
 치확 *(페보)",나) 원마 / 원충 / 치확 *(페보),,,,나) 40/-,나) 원마:600,,,
,세토스,90렙/9렙,"평, Q, E",,,온필드 딜러,악단 4세트 [세팅 기준],,,,"원마
 원충",번원피,치확 / 치피,치확 / 치피 / 원충 / 원마,,,탄궁,70/160,원마:400,120,6돌 이전 원충:140,세토스.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,도금 4세트 [세팅 기준],,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,번분 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,도리,90렙/8렙,"Q, E",,,"A) 만개 요원 / 온필드 원충 서포터
 단일 힐러",A) 도금 4세트 [A) 세팅 기준],,,,"A) 원마
 원충",A) 원마,"A) 원마
 치유",A) 원충 / 원마 / HP% / HP,,,제례 대검,-,A) 원마:700,200,,도리.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A) 번분 4세트 *(6돌) *(온필드),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,80렙/8렙,,,,"B) 단일 힐러
 온필드 원충 서포터",B) 왕실 4세트 [B) 세팅 기준],,,,"B) 원충
 HP%",B) HP%,"B) HP%
 치유",B) 원충 / HP% / HP,,,,,B) HP:37000,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,B) 교관 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,쿠키 시노부,90렙/8렙,E (Q),,,"A) 만개 요원
 단일 힐러",A) 낙원 4세트 [A) 세팅 기준],,,,A) 원마,A) 원마,A) 원마,A) 원마 / HP% / 원충,,,크시포스의 달빛 (한정 무기) *(A) 만개 요원 세팅),-,원마:900 HP:23000,-,,시노부.png
,,,,,,,A) 도금 4세트 [A) 세팅 기준],,,,,,,,,,강철 벌침 (단조 무기) *(A) 만개 요원 세팅),,,,,
,,,,,,B) 단일 힐러,B) 천암 4세트 [B) 세팅 기준],,,,B) HP%,B) HP%,"B) 치유
 HP%",B) HP% / 원마 / 원충 / 치확 *(페보),,,페보니우스 검 *(B) 힐러 세팅),40/-,HP:35000,,,
,,,,,,,B) 교관 4세트,,,,,,,,,,,,,,,
,쿠죠 사라,80렙/9렙,"E, Q",,,번개 원소 전용 서포터,절연 4세트,,,,"원충
 공%","번원피
 공%",치확 / 치피,치확 / 치피 / 원충 / 공%,,,천공의 날개,70/160,공:1500,200,,사라.png
,,,,,,,,,,,,,,,,,모운의 달 (한정 무기),60/120,공:1600,,,
,,,,,,,,,,,,,,,,,제례활,,,,,
,"피슬
#마도",90렙/9렙,E,,,"오프필드 딜러
 파티 공증 서포터 *(마도/과부하)
 파티 원마 증가 서포터 *(마도/감전,달 감전)",극단 4세트 [세팅 기준],,,,공%,"번원피
 공%",치확 / 치피,치확 / 치피 / 공% / 원마 / 원충,,,뒷골목의 사냥꾼 (한정 무기),60/120,공:2000,120,,피슬.png
,,,,,,,마도 4세트,,,,,,,,,,,,,,,
,,,,,,,은총 4세트,,,,,,,,,,절현,,공:1700,,,
,,,,,,,천암 4세트,,,,,,,,,,,,,,,
,북두,80렙/8렙,"( Q, E )",,,"적 번개 / 얼음*(별 초전도) 원소 내깍 서포터 *(6돌)
 온필드 경저 증가 + 받피감 서포터
  보호막 서포터 *(1돌 이후)",왕실 4세트 [세팅 기준],,,,"공%
 원충","번원피
 공%",치확 / 치피,원충 / 치확 / 치피 / 공%,,,페보니우스 대검,60/120,공:1500,150,파티에 번개 캐릭터 2명 이상 추천,북두.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,절연 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,다른 권장 스탯은 원충이 확보된 후 선택 사항,
,,,,,,,원충 20% 2세트 중 택 2/2세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"레이저
#마도",90렙/9렙,"평, Q, E",,,A) 온필드 딜러,A) 마도 4세트 [A) 세팅 기준],,,,A) 공%,A) 번원피,A) 치확 / 치피,A) 치확 / 치피 / 공% / 원충,,,이무기 검 (기행 무기) *(A) 온필드 딜러 세팅),70/150,공:1600,-,A) 파티에 마도 캐릭터 2명 권장,레이저.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A) 번분 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A) 검투사 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,90렙,X,,,B) 만개 요원,B) 낙원 4세트 [B) 세팅 기준],,,,"B) 원마 
 원충",B) 원마,B) 원마,B) 원마 / 원충,,,꽃 장식 대검 (이벤트 무기) *(B) 만개 요원 세팅),-,원마:800,120,A) 6돌 미만 원충 : 120,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,B) 도금 4세트 [B) 세팅 기준],,,,,,,,,,빗물 베기 *(B) 만개 요원 세팅),,원마:900,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,리사,80렙,X,,,A) 적 방깍 서포터,A) 왕실 4세트,,,,"원충
 원마",원마,원마,원마 / 원충,,,드래곤 슬레이어 영웅담 *(A) 서포터 세팅),-,-,200,,리사.png
,,,,,,,,,,,,,,,,,,,,,,
,,90렙,,,,B) 만개 요원,B) 도금 4세트,,,,,,,,,,방랑하는 저녁별 (한정 무기) *(B) 만개 요원 세팅),,원마:800,,,
,,,,,,,,,,,,,,,,,제례의 악장 *(B) 만개 요원 세팅),,,,,
,"번개 원소
여행자",80렙,X,,,온필드 원충 서포터,절연 4세트,,,,원충,번원피,치확,원충 / 치확 *(페보),,,페보니우스 검,60/-,-,250,육성 추천 X,번개행자.png
,,,,,,,,,,,,,,,,,,,,,시계 제외 주옵 신경 X,
,나히다,90렙/9렙,"E, Q",,,"숲기 요원
 온필드 원마 증가 서포터
 오프필드 딜러",숲기 4세트,,,,"원마
 원충",원마,"원마
 치확 / 치피",치확 / 치피 / 원마 / 원충 / 공%,,,떠오르는 천일 밤의 꿈 (나히다 전무),36/120,원마:1000,130,특성으로 전투 중 치확 최대 +24,나히다.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,방랑하는 저녁별 (한정 무기),,원마:900,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,제례의 악장,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"네페르
#달빛 징조
#달 개화 전환",90렙/9렙,"E, (Q)",,,온필드 딜러,경계 4세트,,,,원마,원마,"치확/치피
 원마",치확 / 치피 / 원마,,,진실의 함 (네페르 전무),60/260,원마:600,-,전투 중 기준 원마 800 이상 목표,네페르.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,서릿빛 새벽 (한정 무기),60/210,,,매 사이클 원소폭발 사용 시 원충:130,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,검은 골수의 등불 (단조 무기),60/150,원마:800,,"파티에 나히다 2돌 편성 시 
 스탯에서 치확:-10/치피:+20으로 계산",
,,,,,,,,,,,,,,,,,,,,,,
,"라우마
#달빛 징조
#달 개화 전환",90렙/9렙,"E, Q",,,"달 개화 서포터 *(달빛 징조 · 보름)
 개화 / 만개 / 발화 반응 서포터 *(달빛 징조 · 초승)
 (숲기 요원)
 단일 힐러 *(1돌 이후)",밤노래 4세트 [세팅 기준],,,,"원충
 원마",원마,"원마
 치확 / 치피",원마 / 원충 / 치확 / 치피,,,밤을 엮는 거울 (라우마 전무),-,원마:1100,200,파티에 풀 캐릭터 2명 이상 추천,라우마.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,원마 80pt 2세트 중 택 2/2세트,,,,,,,,,,금빛 류트 (이벤트 무기),,원마:1000,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,숲기 4세트,,,,,,,,,,검은 골수의 등불 (단조 무기),,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"키니치
#밤혼",90렙/9렙,"E, Q",,,온필드 딜러,흑요석 4세트,,,,공%,풀원피,"치확 / 치피 
 공%",치확/ 치피 / 공% / 원충,,,산왕의 엄니 (키니치 전무),60/180,공:2000,120,,키니치.png
,,,,,,,,,,,,,,,,,대지를 울리는 자 (단조 무기),60/150,,,,
,에밀리,90렙/9렙,"E, Q",,,"오프필드 딜러
 숲기 요원",숲기 4세트 [세팅 기준],,,,공%,"풀원피
 공%","치확 / 치피
 공%",치확 / 치피 / 공% / 원충,,,등방울꽃의 애가 (에밀리 전무),70/200,공:2000,130,전무가 아닌 경우 2사이클 1궁 권장,에밀리.png
,,,,,,,몽상 4세트,,,,,,,,,,신성한 제사의 지팡이 (한정 무기),70/150,공:1900,-,,
,백출,90렙/9렙,"Q, E",,,"파티 + 단일 힐러 / 보호막 서포터
 풀 원소 반응 피증 서포터
 (숲기 요원)","HP 20% 2세트 / 치유 15% 2세트 / 
 원충 20% 2세트 중 택 2/2세트 [세팅 기준]
 (치유 15% : 소녀, 조개, 지난날)",,,,"원충
 HP%",HP%,HP%,원충 / HP% / HP,,,벽락의 옥 (백출 전무),-,HP:50000,180,,백출.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,황금 호박 프로토타입 (단조 무기),,,,,
,,,,,,,교관 4세트,,,,,,,,,,,,,,,
,,,,,,,숲기 4세트,,,,,,,,,,,,,,,
,알하이탐,90렙/9렙,"E, 평, Q",,,온필드 딜러,도금 4세트,,,,원마,"풀원피
 원마",치확 / 치피,치확 / 치피 / 원마 / 원충 / 공%,,,잎을 가르는 빛 (알하이탐 전무),80/170,원마:300 공:1100,130,,알하이탐.png
,,,,,,,,,,,,,,,,,늑대 송곳니 (기행 무기),70/150,,,,
,,,,,,,,,,,,,,,,,강철 벌침 (단조 무기),60/120,원마:500 공:1100,,,
,타이나리,90렙/9렙,"평, Q, E",,,온필드 딜러,악단 4세트,,,,"원마
 공%",풀원피,치확 / 치피,치확 / 치피 / 원마 / 공% / 원충,,,사냥꾼의 길 (타이나리 전무),80/160,원마:300 공:1100,120,,타이나리.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,꽃장식 깃 (한정 무기),60/120,원마:300 공:1400,,,
,,,,,,,도금 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,탄궁,70/160,원마:300 공:900,,,
,,,,,,,,,,,,,,,,,,,,,,
